chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.1018864 	chr1 	1018864 	F 	12 	100 	0
chr1.1018695 	chr1 	1018695 	F 	15 	93.33 	6.67
chr1.1018318 	chr1 	1018318 	F 	13 	92.31 	7.69
chr1.1018789 	chr1 	1018789 	F 	16 	93.75 	6.25
chr1.1018683 	chr1 	1018683 	F 	12 	83.33 	16.67
chr1.1018374 	chr1 	1018374 	F 	10 	70 	30
chr1.1018958 	chr1 	1018958 	F 	16 	68.75 	31.25
chr1.1019109 	chr1 	1019109 	F 	16 	87.5 	12.5
chr1.1018300 	chr1 	1018300 	F 	13 	100 	0
chr1.1018965 	chr1 	1018965 	F 	16 	81.25 	18.75
chr1.1020820 	chr1 	1020820 	F 	17 	100 	0
chr1.1020825 	chr1 	1020825 	F 	16 	100 	0
chr1.1020800 	chr1 	1020800 	F 	16 	93.75 	6.25
chr1.1020809 	chr1 	1020809 	F 	16 	93.75 	6.25
chr1.1020817 	chr1 	1020817 	F 	17 	100 	0
chr1.1021355 	chr1 	1021355 	F 	10 	90 	10
chr1.1021339 	chr1 	1021339 	F 	14 	92.86 	7.14
chr1.1021383 	chr1 	1021383 	F 	10 	100 	0
chr1.1021385 	chr1 	1021385 	F 	10 	100 	0
chr1.1021249 	chr1 	1021249 	R 	17 	52.94 	47.06
chr1.1021230 	chr1 	1021230 	R 	17 	76.47 	23.53
chr1.1021200 	chr1 	1021200 	R 	17 	70.59 	29.41
chr1.1021381 	chr1 	1021381 	F 	10 	100 	0
chr1.1021211 	chr1 	1021211 	R 	17 	76.47 	23.53
chr1.1024479 	chr1 	1024479 	F 	17 	100 	0
chr1.1024390 	chr1 	1024390 	F 	18 	100 	0
chr1.1024413 	chr1 	1024413 	F 	18 	100 	0
chr1.1024404 	chr1 	1024404 	F 	18 	83.33 	16.67
chr1.1024473 	chr1 	1024473 	F 	16 	100 	0
chr1.1024469 	chr1 	1024469 	F 	17 	100 	0
chr1.1024458 	chr1 	1024458 	F 	18 	77.78 	22.22
chr1.1024434 	chr1 	1024434 	F 	18 	100 	0
chr1.1024397 	chr1 	1024397 	F 	18 	100 	0
chr1.1028185 	chr1 	1028185 	R 	10 	80 	20
chr1.1047547 	chr1 	1047547 	F 	15 	100 	0
chr1.1047475 	chr1 	1047475 	F 	15 	100 	0
chr1.1050762 	chr1 	1050762 	R 	10 	0 	100
chr1.1050777 	chr1 	1050777 	R 	11 	9.09 	90.91
chr1.1050756 	chr1 	1050756 	R 	10 	0 	100
chr1.1051251 	chr1 	1051251 	R 	18 	0 	100
chr1.1051242 	chr1 	1051242 	R 	19 	0 	100
chr1.1051301 	chr1 	1051301 	R 	19 	0 	100
chr1.1051245 	chr1 	1051245 	R 	19 	0 	100
chr1.1051280 	chr1 	1051280 	R 	19 	0 	100
chr1.1051253 	chr1 	1051253 	R 	19 	0 	100
chr1.1051310 	chr1 	1051310 	R 	18 	0 	100
chr1.1051239 	chr1 	1051239 	R 	19 	0 	100
chr1.1051299 	chr1 	1051299 	R 	17 	0 	100
chr1.1051263 	chr1 	1051263 	R 	16 	0 	100
chr1.1051322 	chr1 	1051322 	R 	19 	5.26 	94.74
chr1.1051269 	chr1 	1051269 	R 	19 	0 	100
chr1.1051317 	chr1 	1051317 	R 	19 	0 	100
chr1.1051282 	chr1 	1051282 	R 	18 	0 	100
chr1.1051278 	chr1 	1051278 	R 	18 	0 	100
chr1.1051285 	chr1 	1051285 	R 	19 	0 	100
chr1.1051229 	chr1 	1051229 	R 	18 	0 	100
chr1.1051938 	chr1 	1051938 	F 	19 	0 	100
chr1.1051931 	chr1 	1051931 	R 	12 	0 	100
chr1.1052018 	chr1 	1052018 	R 	13 	0 	100
chr1.1052262 	chr1 	1052262 	F 	17 	0 	100
chr1.1051907 	chr1 	1051907 	F 	18 	0 	100
chr1.1052348 	chr1 	1052348 	R 	24 	0 	100
chr1.1051904 	chr1 	1051904 	F 	17 	0 	100
chr1.1052306 	chr1 	1052306 	F 	16 	0 	100
chr1.1052291 	chr1 	1052291 	R 	17 	0 	100
chr1.1052356 	chr1 	1052356 	R 	22 	0 	100
chr1.1052014 	chr1 	1052014 	R 	13 	0 	100
chr1.1052390 	chr1 	1052390 	R 	25 	12 	88
chr1.1052283 	chr1 	1052283 	F 	17 	0 	100
chr1.1052237 	chr1 	1052237 	F 	18 	16.67 	83.33
chr1.1052381 	chr1 	1052381 	R 	25 	0 	100
chr1.1051935 	chr1 	1051935 	R 	13 	0 	100
chr1.1052290 	chr1 	1052290 	F 	15 	0 	100
chr1.1051880 	chr1 	1051880 	F 	19 	0 	100
chr1.1051936 	chr1 	1051936 	F 	19 	0 	100
chr1.1052294 	chr1 	1052294 	R 	14 	0 	100
chr1.1051962 	chr1 	1051962 	F 	20 	0 	100
chr1.1051939 	chr1 	1051939 	R 	12 	0 	100
chr1.1051982 	chr1 	1051982 	R 	13 	0 	100
chr1.1052333 	chr1 	1052333 	R 	25 	0 	100
chr1.1052297 	chr1 	1052297 	F 	15 	0 	100
chr1.1051909 	chr1 	1051909 	F 	19 	0 	100
chr1.1051963 	chr1 	1051963 	R 	12 	0 	100
chr1.1051875 	chr1 	1051875 	F 	21 	14.29 	85.71
chr1.1051934 	chr1 	1051934 	F 	18 	0 	100
chr1.1051937 	chr1 	1051937 	R 	12 	0 	100
chr1.1052012 	chr1 	1052012 	R 	13 	0 	100
chr1.1051972 	chr1 	1051972 	F 	18 	0 	100
chr1.1051895 	chr1 	1051895 	F 	21 	0 	100
chr1.1051973 	chr1 	1051973 	R 	13 	7.69 	92.31
chr1.1051947 	chr1 	1051947 	F 	19 	0 	100
chr1.1051886 	chr1 	1051886 	F 	21 	0 	100
chr1.1052298 	chr1 	1052298 	R 	23 	0 	100
chr1.1052332 	chr1 	1052332 	F 	14 	0 	100
chr1.1051929 	chr1 	1051929 	R 	11 	0 	100
chr1.1052293 	chr1 	1052293 	F 	15 	0 	100
chr1.1051930 	chr1 	1051930 	F 	19 	0 	100
chr1.1052352 	chr1 	1052352 	R 	25 	0 	100
chr1.1051984 	chr1 	1051984 	R 	13 	0 	100
chr1.1052288 	chr1 	1052288 	F 	17 	0 	100
chr1.1051967 	chr1 	1051967 	F 	12 	0 	100
chr1.1052307 	chr1 	1052307 	R 	24 	0 	100
chr1.1051928 	chr1 	1051928 	F 	20 	0 	100
chr1.1051977 	chr1 	1051977 	R 	10 	0 	100
chr1.1055131 	chr1 	1055131 	R 	10 	100 	0
chr1.1055106 	chr1 	1055106 	R 	10 	50 	50
chr1.1055046 	chr1 	1055046 	R 	10 	80 	20
chr1.1057671 	chr1 	1057671 	R 	12 	0 	100
chr1.1057502 	chr1 	1057502 	R 	10 	0 	100
chr1.1057564 	chr1 	1057564 	F 	11 	0 	100
chr1.1057645 	chr1 	1057645 	R 	10 	0 	100
chr1.1057678 	chr1 	1057678 	R 	12 	0 	100
chr1.1057516 	chr1 	1057516 	F 	11 	9.09 	90.91
chr1.1057501 	chr1 	1057501 	F 	11 	18.18 	81.82
chr1.1057607 	chr1 	1057607 	R 	11 	0 	100
chr1.1057658 	chr1 	1057658 	R 	12 	0 	100
chr1.1057609 	chr1 	1057609 	R 	11 	0 	100
chr1.1057617 	chr1 	1057617 	R 	11 	0 	100
chr1.1064277 	chr1 	1064277 	F 	14 	78.57 	21.43
chr1.1064256 	chr1 	1064256 	F 	15 	93.33 	6.67
chr1.1064339 	chr1 	1064339 	F 	12 	58.33 	41.67
chr1.1065948 	chr1 	1065948 	R 	38 	71.05 	28.95
chr1.1066097 	chr1 	1066097 	R 	14 	42.86 	57.14
chr1.1066088 	chr1 	1066088 	R 	14 	78.57 	21.43
chr1.1066183 	chr1 	1066183 	R 	15 	53.33 	46.67
chr1.1066131 	chr1 	1066131 	R 	15 	86.67 	13.33
chr1.1066138 	chr1 	1066138 	R 	15 	93.33 	6.67
chr1.1066117 	chr1 	1066117 	R 	15 	60 	40
chr1.1066029 	chr1 	1066029 	R 	41 	80.49 	19.51
chr1.1068657 	chr1 	1068657 	F 	12 	100 	0
chr1.1068395 	chr1 	1068395 	R 	14 	85.71 	14.29
chr1.1068571 	chr1 	1068571 	F 	20 	60 	40
chr1.1072315 	chr1 	1072315 	F 	14 	0 	100
chr1.1072230 	chr1 	1072230 	F 	15 	20 	80
chr1.1072259 	chr1 	1072259 	F 	15 	0 	100
chr1.1072294 	chr1 	1072294 	F 	14 	0 	100
chr1.1079623 	chr1 	1079623 	R 	14 	0 	100
chr1.1079634 	chr1 	1079634 	R 	15 	6.67 	93.33
chr1.1080611 	chr1 	1080611 	F 	12 	75 	25
chr1.1080661 	chr1 	1080661 	F 	12 	100 	0
chr1.1080640 	chr1 	1080640 	F 	12 	100 	0
chr1.1080644 	chr1 	1080644 	F 	12 	83.33 	16.67
chr1.1080631 	chr1 	1080631 	F 	12 	58.33 	41.67
chr1.1080599 	chr1 	1080599 	F 	12 	75 	25
chr1.1083756 	chr1 	1083756 	F 	26 	96.15 	3.85
chr1.1084718 	chr1 	1084718 	F 	21 	57.14 	42.86
chr1.1084658 	chr1 	1084658 	F 	21 	80.95 	19.05
chr1.1084748 	chr1 	1084748 	F 	20 	90 	10
chr1.1084690 	chr1 	1084690 	F 	21 	52.38 	47.62
chr1.1092034 	chr1 	1092034 	F 	11 	100 	0
chr1.1092060 	chr1 	1092060 	F 	10 	90 	10
chr1.1091670 	chr1 	1091670 	R 	14 	100 	0
chr1.1092006 	chr1 	1092006 	F 	11 	72.73 	27.27
chr1.1092299 	chr1 	1092299 	F 	27 	96.3 	3.7
chr1.1091587 	chr1 	1091587 	R 	12 	91.67 	8.33
chr1.1091981 	chr1 	1091981 	F 	11 	100 	0
chr1.1092363 	chr1 	1092363 	F 	26 	76.92 	23.08
chr1.1091590 	chr1 	1091590 	R 	13 	100 	0
chr1.1091632 	chr1 	1091632 	R 	15 	93.33 	6.67
chr1.1092335 	chr1 	1092335 	F 	27 	100 	0
chr1.1092282 	chr1 	1092282 	F 	26 	96.15 	3.85
chr1.1093588 	chr1 	1093588 	F 	13 	0 	100
chr1.1093594 	chr1 	1093594 	F 	10 	0 	100
chr1.1093585 	chr1 	1093585 	F 	14 	14.29 	85.71
chr1.1093623 	chr1 	1093623 	F 	14 	0 	100
chr1.1093670 	chr1 	1093670 	F 	13 	0 	100
chr1.1093603 	chr1 	1093603 	F 	14 	0 	100
chr1.1093586 	chr1 	1093586 	R 	11 	0 	100
chr1.1096558 	chr1 	1096558 	R 	15 	93.33 	6.67
chr1.1096633 	chr1 	1096633 	R 	23 	34.78 	65.22
chr1.1096648 	chr1 	1096648 	R 	24 	79.17 	20.83
chr1.1096638 	chr1 	1096638 	R 	24 	62.5 	37.5
chr1.1096550 	chr1 	1096550 	R 	15 	93.33 	6.67
chr1.1099207 	chr1 	1099207 	F 	11 	100 	0
chr1.1099166 	chr1 	1099166 	F 	11 	90.91 	9.09
chr1.1099129 	chr1 	1099129 	F 	11 	90.91 	9.09
chr1.1099123 	chr1 	1099123 	F 	11 	100 	0
chr1.1099139 	chr1 	1099139 	F 	11 	100 	0
chr1.1099141 	chr1 	1099141 	F 	11 	100 	0
chr1.1099211 	chr1 	1099211 	F 	10 	70 	30
chr1.1101076 	chr1 	1101076 	F 	11 	72.73 	27.27
chr1.1101124 	chr1 	1101124 	F 	11 	36.36 	63.64
chr1.1100856 	chr1 	1100856 	F 	13 	92.31 	7.69
chr1.1100866 	chr1 	1100866 	F 	14 	92.86 	7.14
chr1.1101054 	chr1 	1101054 	F 	12 	91.67 	8.33
chr1.1102032 	chr1 	1102032 	F 	10 	60 	40
chr1.1103418 	chr1 	1103418 	F 	15 	100 	0
chr1.1103453 	chr1 	1103453 	F 	11 	72.73 	27.27
chr1.1103401 	chr1 	1103401 	F 	16 	100 	0
chr1.1103428 	chr1 	1103428 	F 	14 	100 	0
chr1.1103405 	chr1 	1103405 	F 	14 	92.86 	7.14
chr1.1103436 	chr1 	1103436 	F 	13 	69.23 	30.77
chr1.1103049 	chr1 	1103049 	F 	11 	63.64 	36.36
chr1.1103363 	chr1 	1103363 	F 	21 	95.24 	4.76
chr1.1103393 	chr1 	1103393 	F 	16 	87.5 	12.5
chr1.1103440 	chr1 	1103440 	F 	13 	100 	0
chr1.1104454 	chr1 	1104454 	F 	11 	27.27 	72.73
chr1.1104392 	chr1 	1104392 	F 	10 	40 	60
chr1.1104915 	chr1 	1104915 	R 	14 	64.29 	35.71
chr1.1104133 	chr1 	1104133 	R 	12 	33.33 	66.67
chr1.1104111 	chr1 	1104111 	R 	12 	41.67 	58.33
chr1.1105012 	chr1 	1105012 	F 	11 	18.18 	81.82
chr1.1104388 	chr1 	1104388 	F 	11 	54.55 	45.45
chr1.1104462 	chr1 	1104462 	F 	11 	45.45 	54.55
chr1.1104189 	chr1 	1104189 	R 	12 	50 	50
chr1.1104892 	chr1 	1104892 	R 	10 	90 	10
chr1.1104115 	chr1 	1104115 	R 	12 	66.67 	33.33
chr1.1109375 	chr1 	1109375 	F 	17 	0 	100
chr1.1109146 	chr1 	1109146 	R 	11 	18.18 	81.82
chr1.1109321 	chr1 	1109321 	F 	17 	0 	100
chr1.1110121 	chr1 	1110121 	R 	18 	83.33 	16.67
chr1.1108969 	chr1 	1108969 	R 	11 	27.27 	72.73
chr1.1108891 	chr1 	1108891 	R 	11 	27.27 	72.73
chr1.1109318 	chr1 	1109318 	F 	26 	34.62 	65.38
chr1.1108925 	chr1 	1108925 	R 	11 	9.09 	90.91
chr1.1110108 	chr1 	1110108 	R 	18 	88.89 	11.11
chr1.1110070 	chr1 	1110070 	R 	17 	100 	0
chr1.1110064 	chr1 	1110064 	R 	18 	100 	0
chr1.1108955 	chr1 	1108955 	R 	11 	27.27 	72.73
chr1.1109364 	chr1 	1109364 	F 	17 	0 	100
chr1.1110128 	chr1 	1110128 	R 	18 	88.89 	11.11
chr1.1110031 	chr1 	1110031 	R 	16 	75 	25
chr1.1110041 	chr1 	1110041 	R 	16 	100 	0
chr1.1109348 	chr1 	1109348 	F 	17 	0 	100
chr1.1109219 	chr1 	1109219 	F 	16 	6.25 	93.75
chr1.1110066 	chr1 	1110066 	R 	17 	100 	0
chr1.1109244 	chr1 	1109244 	F 	15 	0 	100
chr1.1109315 	chr1 	1109315 	F 	10 	0 	100
chr1.1110101 	chr1 	1110101 	R 	17 	94.12 	5.88
chr1.1108885 	chr1 	1108885 	R 	10 	40 	60
chr1.1108918 	chr1 	1108918 	R 	11 	18.18 	81.82
chr1.1109385 	chr1 	1109385 	F 	16 	0 	100
chr1.1109354 	chr1 	1109354 	F 	17 	0 	100
chr1.1112125 	chr1 	1112125 	R 	14 	57.14 	42.86
chr1.1112141 	chr1 	1112141 	R 	16 	81.25 	18.75
chr1.1112219 	chr1 	1112219 	R 	17 	64.71 	35.29
chr1.1112149 	chr1 	1112149 	R 	16 	25 	75
chr1.1115218 	chr1 	1115218 	F 	19 	36.84 	63.16
chr1.1115187 	chr1 	1115187 	F 	19 	31.58 	68.42
chr1.1115251 	chr1 	1115251 	F 	18 	77.78 	22.22
chr1.1115271 	chr1 	1115271 	F 	19 	84.21 	15.79
chr1.1117562 	chr1 	1117562 	F 	10 	20 	80
chr1.1117517 	chr1 	1117517 	F 	10 	80 	20
chr1.1117593 	chr1 	1117593 	F 	10 	70 	30
chr1.1117531 	chr1 	1117531 	F 	10 	80 	20
chr1.1118319 	chr1 	1118319 	R 	12 	8.33 	91.67
chr1.1118244 	chr1 	1118244 	F 	12 	0 	100
chr1.1118607 	chr1 	1118607 	F 	10 	40 	60
chr1.1118224 	chr1 	1118224 	R 	11 	9.09 	90.91
chr1.1118242 	chr1 	1118242 	F 	12 	0 	100
chr1.1118190 	chr1 	1118190 	F 	17 	0 	100
chr1.1118243 	chr1 	1118243 	R 	11 	9.09 	90.91
chr1.1118152 	chr1 	1118152 	F 	19 	42.11 	57.89
chr1.1118164 	chr1 	1118164 	F 	19 	26.32 	73.68
chr1.1118157 	chr1 	1118157 	F 	19 	31.58 	68.42
chr1.1120306 	chr1 	1120306 	F 	20 	95 	5
chr1.1120438 	chr1 	1120438 	R 	11 	45.45 	54.55
chr1.1120395 	chr1 	1120395 	F 	19 	68.42 	31.58
chr1.1120422 	chr1 	1120422 	R 	10 	80 	20
chr1.1120452 	chr1 	1120452 	R 	11 	63.64 	36.36
chr1.1120336 	chr1 	1120336 	F 	20 	70 	30
chr1.1120850 	chr1 	1120850 	R 	16 	56.25 	43.75
chr1.1120768 	chr1 	1120768 	R 	16 	75 	25
chr1.1133636 	chr1 	1133636 	R 	10 	50 	50
chr1.1133572 	chr1 	1133572 	R 	10 	80 	20
chr1.1132922 	chr1 	1132922 	F 	26 	88.46 	11.54
chr1.1132963 	chr1 	1132963 	R 	24 	100 	0
chr1.1133651 	chr1 	1133651 	R 	11 	72.73 	27.27
chr1.1132956 	chr1 	1132956 	R 	18 	100 	0
chr1.1132920 	chr1 	1132920 	F 	26 	84.62 	15.38
chr1.1132926 	chr1 	1132926 	F 	26 	100 	0
chr1.1132850 	chr1 	1132850 	F 	26 	88.46 	11.54
chr1.1132852 	chr1 	1132852 	F 	26 	96.15 	3.85
chr1.1132883 	chr1 	1132883 	F 	25 	100 	0
chr1.1132891 	chr1 	1132891 	F 	26 	100 	0
chr1.1132977 	chr1 	1132977 	R 	27 	100 	0
chr1.1132838 	chr1 	1132838 	F 	26 	100 	0
chr1.1132906 	chr1 	1132906 	F 	26 	100 	0
chr1.1132942 	chr1 	1132942 	R 	11 	81.82 	18.18
chr1.1133669 	chr1 	1133669 	R 	11 	72.73 	27.27
chr1.1132953 	chr1 	1132953 	R 	20 	100 	0
chr1.1132915 	chr1 	1132915 	F 	26 	100 	0
chr1.1132886 	chr1 	1132886 	F 	26 	96.15 	3.85
chr1.1133595 	chr1 	1133595 	R 	10 	70 	30
chr1.1132994 	chr1 	1132994 	R 	26 	88.46 	11.54
chr1.1135900 	chr1 	1135900 	R 	10 	80 	20
chr1.1135956 	chr1 	1135956 	R 	10 	30 	70
chr1.1135926 	chr1 	1135926 	R 	10 	70 	30
chr1.1136934 	chr1 	1136934 	F 	15 	0 	100
chr1.1136992 	chr1 	1136992 	R 	17 	0 	100
chr1.1136926 	chr1 	1136926 	R 	15 	0 	100
chr1.1136472 	chr1 	1136472 	F 	13 	0 	100
chr1.1136525 	chr1 	1136525 	F 	10 	0 	100
chr1.1136962 	chr1 	1136962 	R 	17 	0 	100
chr1.1136481 	chr1 	1136481 	F 	12 	0 	100
chr1.1136984 	chr1 	1136984 	F 	13 	0 	100
chr1.1136987 	chr1 	1136987 	R 	18 	0 	100
chr1.1136994 	chr1 	1136994 	R 	18 	0 	100
chr1.1136935 	chr1 	1136935 	R 	17 	0 	100
chr1.1136923 	chr1 	1136923 	R 	14 	0 	100
chr1.1136900 	chr1 	1136900 	F 	16 	0 	100
chr1.1136949 	chr1 	1136949 	R 	18 	0 	100
chr1.1136490 	chr1 	1136490 	F 	13 	0 	100
chr1.1136943 	chr1 	1136943 	R 	17 	0 	100
chr1.1136999 	chr1 	1136999 	R 	18 	0 	100
chr1.1136920 	chr1 	1136920 	F 	16 	0 	100
chr1.1136959 	chr1 	1136959 	F 	14 	0 	100
chr1.1136908 	chr1 	1136908 	F 	15 	0 	100
chr1.1136914 	chr1 	1136914 	F 	16 	0 	100
chr1.1136915 	chr1 	1136915 	R 	15 	0 	100
chr1.1136896 	chr1 	1136896 	F 	16 	0 	100
chr1.1136991 	chr1 	1136991 	F 	14 	0 	100
chr1.1136925 	chr1 	1136925 	F 	15 	0 	100
chr1.1137002 	chr1 	1137002 	R 	18 	5.56 	94.44
chr1.1136985 	chr1 	1136985 	R 	18 	0 	100
chr1.1136936 	chr1 	1136936 	F 	15 	0 	100
chr1.1136921 	chr1 	1136921 	R 	14 	0 	100
chr1.1136937 	chr1 	1136937 	R 	17 	0 	100
chr1.1136975 	chr1 	1136975 	F 	14 	0 	100
chr1.1136977 	chr1 	1136977 	F 	14 	0 	100
chr1.1136993 	chr1 	1136993 	F 	13 	0 	100
chr1.1136978 	chr1 	1136978 	R 	18 	0 	100
chr1.1136986 	chr1 	1136986 	F 	14 	0 	100
chr1.1136942 	chr1 	1136942 	F 	14 	0 	100
chr1.1136457 	chr1 	1136457 	F 	13 	0 	100
chr1.1136907 	chr1 	1136907 	R 	15 	0 	100
chr1.1136948 	chr1 	1136948 	F 	15 	0 	100
chr1.1136906 	chr1 	1136906 	F 	16 	0 	100
chr1.1136960 	chr1 	1136960 	R 	17 	0 	100
chr1.1136922 	chr1 	1136922 	F 	13 	0 	100
chr1.1136976 	chr1 	1136976 	R 	17 	0 	100
chr1.1136961 	chr1 	1136961 	F 	14 	0 	100
chr1.1136909 	chr1 	1136909 	R 	15 	0 	100
chr1.1140622 	chr1 	1140622 	R 	12 	83.33 	16.67
chr1.1140494 	chr1 	1140494 	F 	14 	78.57 	21.43
chr1.1140508 	chr1 	1140508 	F 	14 	85.71 	14.29
chr1.1140463 	chr1 	1140463 	F 	14 	78.57 	21.43
chr1.1140528 	chr1 	1140528 	F 	14 	71.43 	28.57
chr1.1141987 	chr1 	1141987 	R 	22 	0 	100
chr1.1142008 	chr1 	1142008 	R 	28 	0 	100
chr1.1141955 	chr1 	1141955 	F 	18 	0 	100
chr1.1141909 	chr1 	1141909 	F 	20 	0 	100
chr1.1141940 	chr1 	1141940 	R 	32 	0 	100
chr1.1141920 	chr1 	1141920 	F 	19 	0 	100
chr1.1141872 	chr1 	1141872 	F 	19 	0 	100
chr1.1141998 	chr1 	1141998 	R 	33 	0 	100
chr1.1142213 	chr1 	1142213 	R 	28 	0 	100
chr1.1141926 	chr1 	1141926 	R 	26 	0 	100
chr1.1142017 	chr1 	1142017 	R 	34 	2.94 	97.06
chr1.1142255 	chr1 	1142255 	R 	29 	3.45 	96.55
chr1.1141935 	chr1 	1141935 	R 	18 	0 	100
chr1.1141939 	chr1 	1141939 	F 	18 	0 	100
chr1.1141934 	chr1 	1141934 	F 	18 	0 	100
chr1.1141891 	chr1 	1141891 	F 	20 	0 	100
chr1.1142216 	chr1 	1142216 	R 	28 	0 	100
chr1.1141864 	chr1 	1141864 	F 	20 	5 	95
chr1.1141921 	chr1 	1141921 	R 	30 	0 	100
chr1.1141927 	chr1 	1141927 	F 	18 	0 	100
chr1.1141889 	chr1 	1141889 	F 	17 	0 	100
chr1.1141928 	chr1 	1141928 	R 	24 	0 	100
chr1.1141901 	chr1 	1141901 	F 	19 	0 	100
chr1.1141925 	chr1 	1141925 	F 	19 	0 	100
chr1.1142292 	chr1 	1142292 	R 	29 	0 	100
chr1.1141956 	chr1 	1141956 	R 	34 	0 	100
chr1.1141992 	chr1 	1141992 	R 	32 	0 	100
chr1.1142615 	chr1 	1142615 	F 	17 	11.76 	88.24
chr1.1142532 	chr1 	1142532 	F 	18 	5.56 	94.44
chr1.1142609 	chr1 	1142609 	F 	16 	6.25 	93.75
chr1.1142586 	chr1 	1142586 	F 	17 	5.88 	94.12
chr1.1142594 	chr1 	1142594 	F 	17 	5.88 	94.12
chr1.1142572 	chr1 	1142572 	F 	18 	0 	100
chr1.1142617 	chr1 	1142617 	F 	16 	12.5 	87.5
chr1.1144374 	chr1 	1144374 	R 	12 	0 	100
chr1.1144313 	chr1 	1144313 	R 	11 	0 	100
chr1.1144396 	chr1 	1144396 	F 	15 	0 	100
chr1.1144447 	chr1 	1144447 	F 	14 	0 	100
chr1.1144387 	chr1 	1144387 	F 	15 	6.67 	93.33
chr1.1144424 	chr1 	1144424 	F 	15 	6.67 	93.33
chr1.1144388 	chr1 	1144388 	R 	12 	0 	100
chr1.1144320 	chr1 	1144320 	R 	12 	0 	100
chr1.1144339 	chr1 	1144339 	R 	12 	0 	100
chr1.1144308 	chr1 	1144308 	R 	10 	0 	100
chr1.1144337 	chr1 	1144337 	R 	12 	0 	100
chr1.1144737 	chr1 	1144737 	F 	19 	73.68 	26.32
chr1.1144750 	chr1 	1144750 	F 	17 	23.53 	76.47
chr1.1144733 	chr1 	1144733 	F 	18 	27.78 	72.22
chr1.1144698 	chr1 	1144698 	F 	20 	10 	90
chr1.1144724 	chr1 	1144724 	F 	20 	10 	90
chr1.1144680 	chr1 	1144680 	F 	20 	10 	90
chr1.1146791 	chr1 	1146791 	F 	12 	100 	0
chr1.1147061 	chr1 	1147061 	F 	10 	100 	0
chr1.1146873 	chr1 	1146873 	R 	14 	85.71 	14.29
chr1.1146844 	chr1 	1146844 	R 	14 	100 	0
chr1.1146843 	chr1 	1146843 	F 	11 	90.91 	9.09
chr1.1146816 	chr1 	1146816 	F 	11 	90.91 	9.09
chr1.1146990 	chr1 	1146990 	F 	10 	100 	0
chr1.1146853 	chr1 	1146853 	R 	14 	92.86 	7.14
chr1.1146839 	chr1 	1146839 	R 	14 	92.86 	7.14
chr1.1146805 	chr1 	1146805 	R 	13 	100 	0
chr1.1146804 	chr1 	1146804 	F 	12 	83.33 	16.67
chr1.1146792 	chr1 	1146792 	R 	14 	100 	0
chr1.1147125 	chr1 	1147125 	F 	12 	100 	0
chr1.1146817 	chr1 	1146817 	R 	13 	76.92 	23.08
chr1.1146889 	chr1 	1146889 	R 	14 	100 	0
chr1.1147205 	chr1 	1147205 	F 	13 	92.31 	7.69
chr1.1146838 	chr1 	1146838 	F 	11 	90.91 	9.09
chr1.1147209 	chr1 	1147209 	F 	12 	91.67 	8.33
chr1.1147198 	chr1 	1147198 	F 	13 	92.31 	7.69
chr1.1148126 	chr1 	1148126 	F 	17 	11.76 	88.24
chr1.1149334 	chr1 	1149334 	R 	17 	11.76 	88.24
chr1.1149343 	chr1 	1149343 	R 	17 	23.53 	76.47
chr1.1149376 	chr1 	1149376 	R 	17 	0 	100
chr1.1149338 	chr1 	1149338 	R 	17 	17.65 	82.35
chr1.1149387 	chr1 	1149387 	R 	17 	5.88 	94.12
chr1.1154562 	chr1 	1154562 	R 	12 	100 	0
chr1.1154490 	chr1 	1154490 	R 	12 	83.33 	16.67
chr1.1155194 	chr1 	1155194 	R 	19 	68.42 	31.58
chr1.1155218 	chr1 	1155218 	R 	22 	100 	0
chr1.1155238 	chr1 	1155238 	R 	22 	100 	0
chr1.1155203 	chr1 	1155203 	R 	22 	90.91 	9.09
chr1.1155661 	chr1 	1155661 	F 	10 	90 	10
chr1.1155577 	chr1 	1155577 	F 	11 	90.91 	9.09
chr1.1155635 	chr1 	1155635 	F 	11 	90.91 	9.09
chr1.1159420 	chr1 	1159420 	R 	10 	80 	20
chr1.1159423 	chr1 	1159423 	R 	10 	100 	0
chr1.1159753 	chr1 	1159753 	R 	11 	100 	0
chr1.1159089 	chr1 	1159089 	R 	11 	100 	0
chr1.1159464 	chr1 	1159464 	R 	11 	100 	0
chr1.1159484 	chr1 	1159484 	R 	10 	100 	0
chr1.1159080 	chr1 	1159080 	R 	11 	100 	0
chr1.1159746 	chr1 	1159746 	R 	10 	90 	10
chr1.1159497 	chr1 	1159497 	R 	11 	100 	0
chr1.1159486 	chr1 	1159486 	R 	11 	100 	0
chr1.1159413 	chr1 	1159413 	R 	10 	100 	0
chr1.1159444 	chr1 	1159444 	R 	10 	80 	20
chr1.1159721 	chr1 	1159721 	R 	11 	100 	0
chr1.1159000 	chr1 	1159000 	R 	11 	90.91 	9.09
chr1.1159661 	chr1 	1159661 	R 	10 	50 	50
chr1.1159493 	chr1 	1159493 	R 	11 	100 	0
chr1.1159061 	chr1 	1159061 	R 	11 	72.73 	27.27
chr1.1164555 	chr1 	1164555 	F 	16 	81.25 	18.75
chr1.1164564 	chr1 	1164564 	F 	16 	93.75 	6.25
chr1.1164988 	chr1 	1164988 	R 	14 	100 	0
chr1.1164950 	chr1 	1164950 	R 	14 	100 	0
