chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.1020809 	chr1 	1020809 	F 	54 	90.74 	9.26
chr1.1020008 	chr1 	1020008 	F 	15 	100 	0
chr1.1020981 	chr1 	1020981 	R 	12 	100 	0
chr1.1021299 	chr1 	1021299 	F 	28 	96.43 	3.57
chr1.1019957 	chr1 	1019957 	F 	15 	100 	0
chr1.1020025 	chr1 	1020025 	F 	16 	100 	0
chr1.1021381 	chr1 	1021381 	F 	54 	96.3 	3.7
chr1.1020273 	chr1 	1020273 	F 	35 	45.71 	54.29
chr1.1019970 	chr1 	1019970 	F 	15 	93.33 	6.67
chr1.1021072 	chr1 	1021072 	R 	39 	48.72 	51.28
chr1.1021052 	chr1 	1021052 	R 	37 	81.08 	18.92
chr1.1021385 	chr1 	1021385 	F 	54 	98.15 	1.85
chr1.1021419 	chr1 	1021419 	R 	27 	85.19 	14.81
chr1.1020146 	chr1 	1020146 	F 	14 	78.57 	21.43
chr1.1021375 	chr1 	1021375 	F 	54 	98.15 	1.85
chr1.1021248 	chr1 	1021248 	F 	29 	100 	0
chr1.1021249 	chr1 	1021249 	R 	59 	94.92 	5.08
chr1.1021340 	chr1 	1021340 	R 	10 	90 	10
chr1.1021211 	chr1 	1021211 	R 	59 	98.31 	1.69
chr1.1021144 	chr1 	1021144 	F 	37 	62.16 	37.84
chr1.1020079 	chr1 	1020079 	R 	33 	45.45 	54.55
chr1.1020817 	chr1 	1020817 	F 	55 	98.18 	1.82
chr1.1021082 	chr1 	1021082 	R 	39 	97.44 	2.56
chr1.1020205 	chr1 	1020205 	R 	23 	82.61 	17.39
chr1.1022621 	chr1 	1022621 	F 	49 	26.53 	73.47
chr1.1022860 	chr1 	1022860 	R 	16 	100 	0
chr1.1022760 	chr1 	1022760 	F 	16 	87.5 	12.5
chr1.1022574 	chr1 	1022574 	F 	49 	48.98 	51.02
chr1.1023456 	chr1 	1023456 	R 	11 	100 	0
chr1.1023253 	chr1 	1023253 	F 	13 	92.31 	7.69
chr1.1023346 	chr1 	1023346 	F 	21 	85.71 	14.29
chr1.1023278 	chr1 	1023278 	F 	13 	100 	0
chr1.1023428 	chr1 	1023428 	R 	11 	100 	0
chr1.1023331 	chr1 	1023331 	F 	21 	90.48 	9.52
chr1.1023296 	chr1 	1023296 	F 	13 	92.31 	7.69
chr1.1023368 	chr1 	1023368 	F 	21 	95.24 	4.76
chr1.1023264 	chr1 	1023264 	F 	13 	100 	0
chr1.1023281 	chr1 	1023281 	F 	13 	92.31 	7.69
chr1.1023247 	chr1 	1023247 	F 	13 	100 	0
chr1.1023645 	chr1 	1023645 	R 	21 	52.38 	47.62
chr1.1023637 	chr1 	1023637 	R 	21 	61.9 	38.1
chr1.1023612 	chr1 	1023612 	R 	21 	100 	0
chr1.1023902 	chr1 	1023902 	F 	11 	90.91 	9.09
chr1.1023935 	chr1 	1023935 	F 	11 	90.91 	9.09
chr1.1023891 	chr1 	1023891 	F 	11 	100 	0
chr1.1024295 	chr1 	1024295 	R 	45 	93.33 	6.67
chr1.1024390 	chr1 	1024390 	F 	29 	100 	0
chr1.1024404 	chr1 	1024404 	F 	28 	96.43 	3.57
chr1.1024413 	chr1 	1024413 	F 	29 	100 	0
chr1.1024207 	chr1 	1024207 	F 	53 	98.11 	1.89
chr1.1024498 	chr1 	1024498 	R 	19 	84.21 	15.79
chr1.1024434 	chr1 	1024434 	F 	29 	96.55 	3.45
chr1.1024212 	chr1 	1024212 	F 	52 	98.08 	1.92
chr1.1024502 	chr1 	1024502 	R 	19 	100 	0
chr1.1024534 	chr1 	1024534 	R 	19 	100 	0
chr1.1024526 	chr1 	1024526 	R 	19 	100 	0
chr1.1024514 	chr1 	1024514 	R 	18 	94.44 	5.56
chr1.1024329 	chr1 	1024329 	R 	45 	97.78 	2.22
chr1.1024397 	chr1 	1024397 	F 	29 	100 	0
chr1.1026207 	chr1 	1026207 	F 	12 	100 	0
chr1.1026174 	chr1 	1026174 	F 	15 	60 	40
chr1.1026199 	chr1 	1026199 	F 	12 	41.67 	58.33
chr1.1027707 	chr1 	1027707 	R 	12 	100 	0
chr1.1027520 	chr1 	1027520 	F 	13 	100 	0
chr1.1027610 	chr1 	1027610 	F 	11 	81.82 	18.18
chr1.1027519 	chr1 	1027519 	R 	17 	100 	0
chr1.1027521 	chr1 	1027521 	R 	17 	100 	0
chr1.1027474 	chr1 	1027474 	F 	15 	100 	0
chr1.1027730 	chr1 	1027730 	R 	12 	100 	0
chr1.1027518 	chr1 	1027518 	F 	15 	100 	0
chr1.1027596 	chr1 	1027596 	F 	12 	91.67 	8.33
chr1.1027510 	chr1 	1027510 	F 	15 	100 	0
chr1.1027541 	chr1 	1027541 	R 	18 	100 	0
chr1.1027725 	chr1 	1027725 	R 	12 	100 	0
chr1.1027619 	chr1 	1027619 	F 	12 	91.67 	8.33
chr1.1027550 	chr1 	1027550 	R 	18 	94.44 	5.56
chr1.1027555 	chr1 	1027555 	R 	18 	94.44 	5.56
chr1.1027717 	chr1 	1027717 	R 	12 	83.33 	16.67
chr1.1027568 	chr1 	1027568 	R 	18 	66.67 	33.33
chr1.1028185 	chr1 	1028185 	R 	23 	100 	0
chr1.1028003 	chr1 	1028003 	F 	27 	55.56 	44.44
chr1.1028004 	chr1 	1028004 	R 	10 	60 	40
chr1.1028040 	chr1 	1028040 	F 	27 	85.19 	14.81
chr1.1042361 	chr1 	1042361 	R 	36 	100 	0
chr1.1042188 	chr1 	1042188 	F 	23 	100 	0
chr1.1042231 	chr1 	1042231 	F 	23 	95.65 	4.35
chr1.1042203 	chr1 	1042203 	F 	23 	95.65 	4.35
chr1.1042228 	chr1 	1042228 	F 	23 	86.96 	13.04
chr1.1042238 	chr1 	1042238 	F 	22 	31.82 	68.18
chr1.1042350 	chr1 	1042350 	R 	36 	97.22 	2.78
chr1.1046045 	chr1 	1046045 	F 	25 	72 	28
chr1.1046087 	chr1 	1046087 	R 	21 	95.24 	4.76
chr1.1046120 	chr1 	1046120 	R 	20 	95 	5
chr1.1046073 	chr1 	1046073 	F 	25 	52 	48
chr1.1046086 	chr1 	1046086 	F 	24 	87.5 	12.5
chr1.1046132 	chr1 	1046132 	R 	21 	95.24 	4.76
chr1.1046077 	chr1 	1046077 	F 	25 	88 	12
chr1.1046051 	chr1 	1046051 	F 	25 	36 	64
chr1.1047548 	chr1 	1047548 	R 	14 	85.71 	14.29
chr1.1047412 	chr1 	1047412 	F 	17 	100 	0
chr1.1047423 	chr1 	1047423 	F 	17 	94.12 	5.88
chr1.1047476 	chr1 	1047476 	R 	22 	100 	0
chr1.1047475 	chr1 	1047475 	F 	65 	100 	0
chr1.1047442 	chr1 	1047442 	R 	22 	63.64 	36.36
chr1.1047416 	chr1 	1047416 	F 	17 	100 	0
chr1.1047594 	chr1 	1047594 	R 	16 	100 	0
chr1.1047406 	chr1 	1047406 	F 	17 	100 	0
chr1.1047459 	chr1 	1047459 	R 	22 	95.45 	4.55
chr1.1047441 	chr1 	1047441 	F 	17 	58.82 	41.18
chr1.1050738 	chr1 	1050738 	R 	35 	0 	100
chr1.1050679 	chr1 	1050679 	F 	41 	2.44 	97.56
chr1.1050762 	chr1 	1050762 	R 	35 	14.29 	85.71
chr1.1050736 	chr1 	1050736 	R 	35 	2.86 	97.14
chr1.1050777 	chr1 	1050777 	R 	35 	48.57 	51.43
chr1.1050650 	chr1 	1050650 	R 	39 	12.82 	87.18
chr1.1050656 	chr1 	1050656 	F 	41 	2.44 	97.56
chr1.1050756 	chr1 	1050756 	R 	35 	11.43 	88.57
chr1.1050690 	chr1 	1050690 	F 	41 	2.44 	97.56
chr1.1050658 	chr1 	1050658 	F 	40 	2.5 	97.5
chr1.1050649 	chr1 	1050649 	F 	41 	46.34 	53.66
chr1.1050641 	chr1 	1050641 	R 	38 	13.16 	86.84
chr1.1050636 	chr1 	1050636 	R 	39 	2.56 	97.44
chr1.1050664 	chr1 	1050664 	F 	41 	2.44 	97.56
chr1.1051699 	chr1 	1051699 	R 	51 	0 	100
chr1.1051310 	chr1 	1051310 	R 	65 	0 	100
chr1.1051405 	chr1 	1051405 	R 	25 	0 	100
chr1.1050970 	chr1 	1050970 	R 	14 	21.43 	78.57
chr1.1051228 	chr1 	1051228 	F 	55 	0 	100
chr1.1051384 	chr1 	1051384 	F 	15 	0 	100
chr1.1051595 	chr1 	1051595 	R 	11 	0 	100
chr1.1051395 	chr1 	1051395 	R 	25 	0 	100
chr1.1051241 	chr1 	1051241 	F 	38 	2.63 	97.37
chr1.1051496 	chr1 	1051496 	R 	13 	0 	100
chr1.1051050 	chr1 	1051050 	R 	16 	37.5 	62.5
chr1.1051415 	chr1 	1051415 	F 	15 	0 	100
chr1.1051394 	chr1 	1051394 	F 	15 	0 	100
chr1.1051689 	chr1 	1051689 	F 	68 	0 	100
chr1.1051299 	chr1 	1051299 	R 	65 	0 	100
chr1.1051623 	chr1 	1051623 	R 	11 	0 	100
chr1.1051244 	chr1 	1051244 	F 	54 	0 	100
chr1.1051216 	chr1 	1051216 	F 	55 	0 	100
chr1.1051575 	chr1 	1051575 	F 	10 	60 	40
chr1.1051621 	chr1 	1051621 	R 	11 	9.09 	90.91
chr1.1051626 	chr1 	1051626 	F 	10 	0 	100
chr1.1051443 	chr1 	1051443 	R 	25 	20 	80
chr1.1051600 	chr1 	1051600 	F 	10 	0 	100
chr1.1051638 	chr1 	1051638 	R 	11 	0 	100
chr1.1051322 	chr1 	1051322 	R 	70 	30 	70
chr1.1051578 	chr1 	1051578 	F 	10 	20 	80
chr1.1051404 	chr1 	1051404 	F 	15 	0 	100
chr1.1051376 	chr1 	1051376 	F 	15 	0 	100
chr1.1051193 	chr1 	1051193 	F 	55 	40 	60
chr1.1051641 	chr1 	1051641 	R 	11 	36.36 	63.64
chr1.1051619 	chr1 	1051619 	R 	11 	0 	100
chr1.1051617 	chr1 	1051617 	R 	11 	0 	100
chr1.1051587 	chr1 	1051587 	F 	10 	0 	100
chr1.1051627 	chr1 	1051627 	R 	11 	0 	100
chr1.1051491 	chr1 	1051491 	R 	13 	0 	100
chr1.1051645 	chr1 	1051645 	F 	67 	0 	100
chr1.1051712 	chr1 	1051712 	R 	51 	0 	100
chr1.1051485 	chr1 	1051485 	R 	13 	0 	100
chr1.1051690 	chr1 	1051690 	R 	50 	0 	100
chr1.1051301 	chr1 	1051301 	R 	64 	0 	100
chr1.1051640 	chr1 	1051640 	F 	69 	34.78 	65.22
chr1.1051416 	chr1 	1051416 	R 	25 	0 	100
chr1.1051657 	chr1 	1051657 	F 	69 	0 	100
chr1.1051524 	chr1 	1051524 	R 	13 	0 	100
chr1.1051317 	chr1 	1051317 	R 	65 	0 	100
chr1.1051594 	chr1 	1051594 	F 	10 	0 	100
chr1.1051616 	chr1 	1051616 	F 	10 	0 	100
chr1.1051218 	chr1 	1051218 	F 	55 	0 	100
chr1.1051583 	chr1 	1051583 	F 	10 	0 	100
chr1.1051494 	chr1 	1051494 	R 	13 	0 	100
chr1.1051238 	chr1 	1051238 	F 	40 	0 	100
chr1.1051601 	chr1 	1051601 	R 	11 	0 	100
chr1.1051280 	chr1 	1051280 	R 	65 	0 	100
chr1.1051282 	chr1 	1051282 	R 	64 	0 	100
chr1.1051278 	chr1 	1051278 	R 	65 	0 	100
chr1.1051731 	chr1 	1051731 	R 	50 	34 	66
chr1.1051622 	chr1 	1051622 	F 	10 	0 	100
chr1.1051372 	chr1 	1051372 	F 	16 	18.75 	81.25
chr1.1051652 	chr1 	1051652 	F 	69 	0 	100
chr1.1051618 	chr1 	1051618 	F 	10 	0 	100
chr1.1051197 	chr1 	1051197 	F 	55 	0 	100
chr1.1051285 	chr1 	1051285 	R 	65 	1.54 	98.46
chr1.1051529 	chr1 	1051529 	R 	13 	23.08 	76.92
chr1.1051650 	chr1 	1051650 	F 	68 	0 	100
chr1.1051585 	chr1 	1051585 	F 	10 	0 	100
chr1.1052179 	chr1 	1052179 	R 	27 	0 	100
chr1.1052018 	chr1 	1052018 	R 	59 	25.42 	74.58
chr1.1052170 	chr1 	1052170 	R 	27 	0 	100
chr1.1052084 	chr1 	1052084 	R 	28 	0 	100
chr1.1051875 	chr1 	1051875 	F 	79 	39.24 	60.76
chr1.1052262 	chr1 	1052262 	F 	48 	2.08 	97.92
chr1.1052116 	chr1 	1052116 	F 	28 	35.71 	64.29
chr1.1052162 	chr1 	1052162 	R 	27 	0 	100
chr1.1051907 	chr1 	1051907 	F 	79 	1.27 	98.73
chr1.1052050 	chr1 	1052050 	F 	42 	0 	100
chr1.1052117 	chr1 	1052117 	R 	28 	35.71 	64.29
chr1.1052060 	chr1 	1052060 	F 	42 	0 	100
chr1.1052348 	chr1 	1052348 	R 	63 	0 	100
chr1.1052012 	chr1 	1052012 	R 	59 	0 	100
chr1.1051895 	chr1 	1051895 	F 	79 	0 	100
chr1.1052083 	chr1 	1052083 	F 	42 	0 	100
chr1.1051904 	chr1 	1051904 	F 	79 	0 	100
chr1.1051973 	chr1 	1051973 	R 	56 	0 	100
chr1.1052131 	chr1 	1052131 	F 	30 	0 	100
chr1.1052044 	chr1 	1052044 	F 	41 	31.71 	68.29
chr1.1052124 	chr1 	1052124 	F 	30 	0 	100
chr1.1052161 	chr1 	1052161 	F 	30 	0 	100
chr1.1052095 	chr1 	1052095 	R 	28 	7.14 	92.86
chr1.1052356 	chr1 	1052356 	R 	63 	3.17 	96.83
chr1.1051886 	chr1 	1051886 	F 	79 	0 	100
chr1.1052014 	chr1 	1052014 	R 	59 	0 	100
chr1.1052390 	chr1 	1052390 	R 	63 	46.03 	53.97
chr1.1052283 	chr1 	1052283 	F 	47 	2.13 	97.87
chr1.1052237 	chr1 	1052237 	F 	47 	25.53 	74.47
chr1.1052381 	chr1 	1052381 	R 	63 	3.17 	96.83
chr1.1052001 	chr1 	1052001 	R 	57 	0 	100
chr1.1051989 	chr1 	1051989 	R 	58 	0 	100
chr1.1051880 	chr1 	1051880 	F 	78 	0 	100
chr1.1052100 	chr1 	1052100 	R 	28 	0 	100
chr1.1052352 	chr1 	1052352 	R 	63 	0 	100
chr1.1051984 	chr1 	1051984 	R 	58 	0 	100
chr1.1052057 	chr1 	1052057 	F 	42 	2.38 	97.62
chr1.1052288 	chr1 	1052288 	F 	47 	0 	100
chr1.1052182 	chr1 	1052182 	R 	27 	0 	100
chr1.1052055 	chr1 	1052055 	F 	42 	0 	100
chr1.1052150 	chr1 	1052150 	F 	29 	0 	100
chr1.1052135 	chr1 	1052135 	F 	30 	0 	100
chr1.1052151 	chr1 	1052151 	R 	27 	0 	100
chr1.1051992 	chr1 	1051992 	R 	58 	1.72 	98.28
chr1.1052094 	chr1 	1052094 	F 	42 	0 	100
chr1.1051982 	chr1 	1051982 	R 	58 	0 	100
chr1.1052188 	chr1 	1052188 	R 	27 	44.44 	55.56
chr1.1051977 	chr1 	1051977 	R 	57 	1.75 	98.25
chr1.1051968 	chr1 	1051968 	R 	57 	0 	100
chr1.1051909 	chr1 	1051909 	F 	78 	0 	100
chr1.1052665 	chr1 	1052665 	R 	14 	78.57 	21.43
chr1.1052659 	chr1 	1052659 	R 	14 	50 	50
chr1.1052617 	chr1 	1052617 	R 	14 	14.29 	85.71
chr1.1052628 	chr1 	1052628 	R 	13 	15.38 	84.62
chr1.1052656 	chr1 	1052656 	R 	14 	7.14 	92.86
chr1.1053792 	chr1 	1053792 	R 	44 	100 	0
chr1.1053699 	chr1 	1053699 	F 	36 	100 	0
chr1.1054510 	chr1 	1054510 	R 	32 	75 	25
chr1.1054436 	chr1 	1054436 	F 	20 	70 	30
chr1.1054499 	chr1 	1054499 	R 	32 	87.5 	12.5
chr1.1055086 	chr1 	1055086 	R 	34 	23.53 	76.47
chr1.1055131 	chr1 	1055131 	R 	34 	100 	0
chr1.1055106 	chr1 	1055106 	R 	34 	61.76 	38.24
chr1.1057381 	chr1 	1057381 	F 	45 	0 	100
chr1.1057378 	chr1 	1057378 	F 	45 	31.11 	68.89
chr1.1057834 	chr1 	1057834 	R 	28 	0 	100
chr1.1057645 	chr1 	1057645 	R 	63 	0 	100
chr1.1057812 	chr1 	1057812 	R 	28 	0 	100
chr1.1057671 	chr1 	1057671 	R 	63 	0 	100
chr1.1057488 	chr1 	1057488 	R 	48 	0 	100
chr1.1057678 	chr1 	1057678 	R 	62 	38.71 	61.29
chr1.1057516 	chr1 	1057516 	F 	25 	0 	100
chr1.1057837 	chr1 	1057837 	R 	28 	46.43 	53.57
chr1.1057757 	chr1 	1057757 	F 	39 	35.9 	64.1
chr1.1057501 	chr1 	1057501 	F 	25 	40 	60
chr1.1057658 	chr1 	1057658 	R 	63 	0 	100
chr1.1057421 	chr1 	1057421 	F 	45 	2.22 	97.78
chr1.1057502 	chr1 	1057502 	R 	49 	42.86 	57.14
chr1.1058586 	chr1 	1058586 	R 	26 	100 	0
chr1.1058585 	chr1 	1058585 	F 	11 	90.91 	9.09
chr1.1058597 	chr1 	1058597 	R 	26 	100 	0
chr1.1058635 	chr1 	1058635 	R 	26 	100 	0
chr1.1058596 	chr1 	1058596 	F 	11 	90.91 	9.09
chr1.1058559 	chr1 	1058559 	F 	11 	100 	0
chr1.1060024 	chr1 	1060024 	R 	37 	86.49 	13.51
chr1.1060059 	chr1 	1060059 	R 	42 	100 	0
chr1.1059911 	chr1 	1059911 	F 	24 	100 	0
chr1.1060070 	chr1 	1060070 	R 	42 	100 	0
chr1.1060492 	chr1 	1060492 	F 	21 	100 	0
chr1.1060471 	chr1 	1060471 	F 	21 	100 	0
chr1.1060511 	chr1 	1060511 	F 	21 	100 	0
chr1.1060504 	chr1 	1060504 	F 	21 	47.62 	52.38
chr1.1061602 	chr1 	1061602 	R 	13 	100 	0
chr1.1061483 	chr1 	1061483 	F 	42 	71.43 	28.57
chr1.1061490 	chr1 	1061490 	F 	42 	92.86 	7.14
chr1.1061507 	chr1 	1061507 	F 	42 	90.48 	9.52
chr1.1061474 	chr1 	1061474 	F 	42 	97.62 	2.38
chr1.1061550 	chr1 	1061550 	R 	26 	42.31 	57.69
chr1.1061521 	chr1 	1061521 	F 	42 	97.62 	2.38
chr1.1061586 	chr1 	1061586 	R 	26 	100 	0
chr1.1061509 	chr1 	1061509 	F 	42 	90.48 	9.52
chr1.1061620 	chr1 	1061620 	R 	13 	92.31 	7.69
chr1.1061648 	chr1 	1061648 	R 	13 	100 	0
chr1.1063273 	chr1 	1063273 	R 	48 	79.17 	20.83
chr1.1063017 	chr1 	1063017 	F 	12 	100 	0
chr1.1063120 	chr1 	1063120 	F 	43 	100 	0
chr1.1063137 	chr1 	1063137 	F 	43 	93.02 	6.98
chr1.1063159 	chr1 	1063159 	F 	49 	95.92 	4.08
chr1.1063057 	chr1 	1063057 	F 	12 	75 	25
chr1.1063087 	chr1 	1063087 	R 	12 	91.67 	8.33
chr1.1063073 	chr1 	1063073 	R 	11 	100 	0
chr1.1063168 	chr1 	1063168 	F 	49 	100 	0
chr1.1063058 	chr1 	1063058 	R 	12 	100 	0
chr1.1063241 	chr1 	1063241 	R 	26 	96.15 	3.85
chr1.1063066 	chr1 	1063066 	R 	12 	91.67 	8.33
chr1.1063065 	chr1 	1063065 	F 	12 	75 	25
chr1.1063256 	chr1 	1063256 	R 	48 	91.67 	8.33
chr1.1063279 	chr1 	1063279 	R 	48 	100 	0
chr1.1064235 	chr1 	1064235 	R 	23 	82.61 	17.39
chr1.1064057 	chr1 	1064057 	F 	21 	100 	0
chr1.1064381 	chr1 	1064381 	R 	11 	63.64 	36.36
chr1.1064277 	chr1 	1064277 	F 	34 	85.29 	14.71
chr1.1064067 	chr1 	1064067 	F 	22 	100 	0
chr1.1064069 	chr1 	1064069 	F 	22 	90.91 	9.09
chr1.1063903 	chr1 	1063903 	F 	12 	100 	0
chr1.1064257 	chr1 	1064257 	R 	23 	95.65 	4.35
chr1.1064093 	chr1 	1064093 	F 	22 	54.55 	45.45
chr1.1064227 	chr1 	1064227 	R 	23 	100 	0
chr1.1064379 	chr1 	1064379 	R 	11 	90.91 	9.09
chr1.1064440 	chr1 	1064440 	F 	39 	92.31 	7.69
chr1.1063886 	chr1 	1063886 	F 	12 	100 	0
chr1.1064256 	chr1 	1064256 	F 	34 	97.06 	2.94
chr1.1064418 	chr1 	1064418 	R 	11 	100 	0
chr1.1064417 	chr1 	1064417 	F 	39 	100 	0
chr1.1064090 	chr1 	1064090 	F 	22 	95.45 	4.55
chr1.1064217 	chr1 	1064217 	R 	23 	100 	0
chr1.1064512 	chr1 	1064512 	R 	19 	26.32 	73.68
chr1.1064372 	chr1 	1064372 	R 	11 	100 	0
chr1.1066344 	chr1 	1066344 	R 	22 	100 	0
chr1.1066334 	chr1 	1066334 	R 	22 	77.27 	22.73
chr1.1066116 	chr1 	1066116 	F 	43 	9.3 	90.7
chr1.1066087 	chr1 	1066087 	F 	43 	83.72 	16.28
chr1.1066374 	chr1 	1066374 	R 	23 	100 	0
chr1.1066360 	chr1 	1066360 	R 	22 	22.73 	77.27
chr1.1066096 	chr1 	1066096 	F 	43 	67.44 	32.56
chr1.1066138 	chr1 	1066138 	R 	56 	10.71 	89.29
chr1.1066077 	chr1 	1066077 	F 	42 	95.24 	4.76
chr1.1066363 	chr1 	1066363 	R 	23 	82.61 	17.39
chr1.1066029 	chr1 	1066029 	R 	69 	98.55 	1.45
chr1.1066183 	chr1 	1066183 	R 	56 	96.43 	3.57
chr1.1067659 	chr1 	1067659 	F 	36 	100 	0
chr1.1068743 	chr1 	1068743 	R 	14 	92.86 	7.14
chr1.1067804 	chr1 	1067804 	F 	54 	94.44 	5.56
chr1.1067747 	chr1 	1067747 	R 	22 	95.45 	4.55
chr1.1067774 	chr1 	1067774 	R 	22 	100 	0
chr1.1068572 	chr1 	1068572 	R 	13 	69.23 	30.77
chr1.1067789 	chr1 	1067789 	F 	54 	96.3 	3.7
chr1.1067781 	chr1 	1067781 	R 	21 	95.24 	4.76
chr1.1068502 	chr1 	1068502 	F 	36 	97.22 	2.78
chr1.1068152 	chr1 	1068152 	F 	12 	100 	0
chr1.1068003 	chr1 	1068003 	F 	22 	54.55 	45.45
chr1.1068172 	chr1 	1068172 	F 	12 	91.67 	8.33
chr1.1067662 	chr1 	1067662 	F 	37 	97.3 	2.7
chr1.1068195 	chr1 	1068195 	R 	30 	43.33 	56.67
chr1.1068902 	chr1 	1068902 	R 	18 	27.78 	72.22
chr1.1068489 	chr1 	1068489 	R 	35 	97.14 	2.86
chr1.1068451 	chr1 	1068451 	R 	35 	85.71 	14.29
chr1.1068459 	chr1 	1068459 	R 	35 	97.14 	2.86
chr1.1068044 	chr1 	1068044 	F 	17 	82.35 	17.65
chr1.1068126 	chr1 	1068126 	F 	11 	100 	0
chr1.1067780 	chr1 	1067780 	F 	54 	100 	0
chr1.1068468 	chr1 	1068468 	R 	35 	100 	0
chr1.1068748 	chr1 	1068748 	R 	14 	71.43 	28.57
chr1.1068395 	chr1 	1068395 	R 	16 	81.25 	18.75
chr1.1067650 	chr1 	1067650 	F 	37 	97.3 	2.7
chr1.1067653 	chr1 	1067653 	F 	37 	100 	0
chr1.1068883 	chr1 	1068883 	R 	18 	88.89 	11.11
chr1.1068488 	chr1 	1068488 	F 	34 	97.06 	2.94
chr1.1067615 	chr1 	1067615 	F 	37 	97.3 	2.7
chr1.1068245 	chr1 	1068245 	R 	30 	86.67 	13.33
chr1.1067997 	chr1 	1067997 	F 	22 	95.45 	4.55
chr1.1068571 	chr1 	1068571 	F 	39 	79.49 	20.51
chr1.1068394 	chr1 	1068394 	F 	20 	85 	15
chr1.1067665 	chr1 	1067665 	F 	37 	89.19 	10.81
chr1.1068139 	chr1 	1068139 	F 	12 	100 	0
chr1.1068461 	chr1 	1068461 	R 	35 	94.29 	5.71
chr1.1070714 	chr1 	1070714 	F 	28 	85.71 	14.29
chr1.1070681 	chr1 	1070681 	F 	28 	100 	0
chr1.1071377 	chr1 	1071377 	F 	28 	100 	0
chr1.1071414 	chr1 	1071414 	F 	28 	89.29 	10.71
chr1.1071436 	chr1 	1071436 	R 	32 	96.88 	3.12
chr1.1071466 	chr1 	1071466 	R 	32 	100 	0
chr1.1071382 	chr1 	1071382 	F 	28 	100 	0
chr1.1071431 	chr1 	1071431 	R 	32 	96.88 	3.12
chr1.1071415 	chr1 	1071415 	R 	32 	90.62 	9.38
chr1.1071201 	chr1 	1071201 	F 	13 	84.62 	15.38
chr1.1072075 	chr1 	1072075 	R 	16 	0 	100
chr1.1072553 	chr1 	1072553 	R 	39 	0 	100
chr1.1072514 	chr1 	1072514 	F 	44 	56.82 	43.18
chr1.1072827 	chr1 	1072827 	R 	62 	0 	100
chr1.1072143 	chr1 	1072143 	F 	29 	0 	100
chr1.1072557 	chr1 	1072557 	F 	44 	0 	100
chr1.1072581 	chr1 	1072581 	R 	39 	0 	100
chr1.1072230 	chr1 	1072230 	F 	36 	27.78 	72.22
chr1.1072552 	chr1 	1072552 	F 	44 	0 	100
chr1.1072198 	chr1 	1072198 	R 	31 	0 	100
chr1.1072767 	chr1 	1072767 	F 	55 	0 	100
chr1.1072522 	chr1 	1072522 	F 	43 	0 	100
chr1.1072259 	chr1 	1072259 	F 	36 	0 	100
chr1.1072774 	chr1 	1072774 	F 	55 	0 	100
chr1.1072051 	chr1 	1072051 	R 	16 	0 	100
chr1.1072096 	chr1 	1072096 	R 	16 	43.75 	56.25
chr1.1072600 	chr1 	1072600 	R 	39 	35.9 	64.1
chr1.1072227 	chr1 	1072227 	R 	31 	0 	100
chr1.1072814 	chr1 	1072814 	R 	62 	0 	100
chr1.1072840 	chr1 	1072840 	R 	66 	24.24 	75.76
chr1.1072128 	chr1 	1072128 	F 	29 	0 	100
chr1.1072752 	chr1 	1072752 	F 	55 	34.55 	65.45
chr1.1072116 	chr1 	1072116 	F 	29 	0 	100
chr1.1072095 	chr1 	1072095 	F 	29 	20.69 	79.31
chr1.1072558 	chr1 	1072558 	R 	39 	0 	100
chr1.1072829 	chr1 	1072829 	R 	62 	0 	100
chr1.1072231 	chr1 	1072231 	R 	31 	22.58 	77.42
chr1.1072571 	chr1 	1072571 	R 	39 	0 	100
chr1.1072810 	chr1 	1072810 	R 	62 	0 	100
chr1.1072056 	chr1 	1072056 	R 	16 	6.25 	93.75
chr1.1073590 	chr1 	1073590 	R 	29 	96.55 	3.45
chr1.1073565 	chr1 	1073565 	F 	20 	35 	65
chr1.1073580 	chr1 	1073580 	F 	19 	84.21 	15.79
chr1.1073597 	chr1 	1073597 	R 	29 	100 	0
chr1.1073589 	chr1 	1073589 	F 	20 	95 	5
chr1.1073633 	chr1 	1073633 	R 	29 	51.72 	48.28
chr1.1073541 	chr1 	1073541 	F 	20 	100 	0
chr1.1073561 	chr1 	1073561 	F 	20 	90 	10
chr1.1073606 	chr1 	1073606 	R 	29 	31.03 	68.97
chr1.1076334 	chr1 	1076334 	F 	10 	90 	10
chr1.1076321 	chr1 	1076321 	F 	10 	80 	20
chr1.1076336 	chr1 	1076336 	F 	10 	100 	0
chr1.1076347 	chr1 	1076347 	F 	10 	90 	10
chr1.1076339 	chr1 	1076339 	F 	10 	100 	0
chr1.1077116 	chr1 	1077116 	R 	28 	21.43 	78.57
chr1.1077105 	chr1 	1077105 	R 	28 	0 	100
chr1.1077098 	chr1 	1077098 	R 	28 	14.29 	85.71
chr1.1077111 	chr1 	1077111 	R 	28 	14.29 	85.71
chr1.1076991 	chr1 	1076991 	F 	12 	83.33 	16.67
chr1.1077128 	chr1 	1077128 	F 	11 	100 	0
chr1.1077167 	chr1 	1077167 	R 	39 	17.95 	82.05
chr1.1077129 	chr1 	1077129 	R 	28 	64.29 	35.71
chr1.1077013 	chr1 	1077013 	F 	12 	100 	0
chr1.1076983 	chr1 	1076983 	F 	12 	100 	0
